filename,fold,author
47144/iNat484556.ogg,3,歐陽秀華
47144/iNat408017.ogg,3,歐陽秀華
47144/iNat635684.ogg,3,歐陽秀華
47144/iNat420011.ogg,3,歐陽秀華
47144/iNat1199534.ogg,3,歐陽秀華
47144/iNat1693578.ogg,3,歐陽秀華
47144/iNat519653.ogg,3,歐陽秀華
47144/iNat1124821.ogg,3,歐陽秀華
47144/iNat624420.ogg,3,歐陽秀華
47144/iNat437856.ogg,3,歐陽秀華
47144/iNat1132656.ogg,1,bfbd6789
47144/iNat1132657.ogg,1,bfbd6789
47144/iNat1132658.ogg,1,bfbd6789
47144/iNat1132659.ogg,1,bfbd6789
47144/iNat1334302.ogg,1,Mohammad Marafi
47144/iNat1315851.ogg,1,Mohammad Marafi
47144/iNat1729636.ogg,3,Ajay Malik.
47144/iNat1346356.ogg,4,Pin-Tsen JIN
47144/iNat1346365.ogg,4,Pin-Tsen JIN
47144/iNat1317366.ogg,2,Maksymilian Wojtkiewicz
47144/iNat611709.ogg,4,pearicaa
47144/iNat1559514.ogg,1,Fethiye Arslantaş
47144/XC993966.ogg,4,Olivier SWIFT
47144/iNat1594275.ogg,1,Serena Chassany
47144/XC679837.ogg,2,Stanislas Wroza
47144/iNat1721928.ogg,0,Alexander Baransky
47144/iNat698048.ogg,0,Alexander Baransky
47144/iNat129984.ogg,0,Ivlev-Konstantin-Sergeevith
47144/iNat101837.ogg,0,Degtyarev Nikolai Ivanovich
47144/iNat101838.ogg,0,Degtyarev Nikolai Ivanovich
47144/XC1045485.ogg,1,Lars Lachmann
47144/iNat1695608.ogg,2,Maksymilian Wojtkiewicz
47144/iNat1191939.ogg,2,Elmo Karkotsky
476521/iNat304839.ogg,0,Arthur Gomes
476521/iNat330833.ogg,3,Laurent Quéno
476521/iNat1648597.ogg,2,Jean Martins
516975/iNat22239.ogg,4,João Menezes
555123/iNat859875.ogg,3,Luiz Ugioni
555123/iNat1370876.ogg,1,Ricardo Dislich
555123/iNat336366.ogg,2,Jean Martins
555145/iNat179807.ogg,1,HUGO DAVID CAVERZASI
555145/iNat172617.ogg,0,Francisco González Táboas
555145/iNat937677.ogg,4,Rich Hoyer
555145/iNat139216.ogg,0,Marllus Rafael Almeida
555145/iNat1242826.ogg,2,Felipe Andrade
555145/XC903862.ogg,0,Jarol Fernando Vaca
555145/XC929078.ogg,1,Augustin Bussac
555145/iNat1421758.ogg,0,augustinbussac
555145/iNat1711696.ogg,1,Evan Centanni
555146/iNat320503.ogg,4,Leandro Bareiro Guiñazú
555146/XC949664.ogg,4,Guillermo Menéndez (gmmv80)
555146/iNat1657895.ogg,2,Amaël Borzée
555146/XC1062610.ogg,3,Fabrício Grigolin
555146/iNat897998.ogg,4,Esteban Diego Koch
555146/iNat911117.ogg,4,Rich Hoyer
555146/iNat1375734.ogg,3,Gabriel Laufer
555146/iNat1375753.ogg,3,Gabriel Laufer
555146/iNat1263318.ogg,1,José Weslley
555146/iNat1263319.ogg,1,José Weslley
555146/iNat772491.ogg,0,Marllus Rafael Almeida
555146/iNat772493.ogg,0,Marllus Rafael Almeida
555146/iNat772492.ogg,0,Marllus Rafael Almeida
555146/iNat972579.ogg,2,Breno Farias
555146/iNat982664.ogg,4,Unknown
555146/iNat63334.ogg,0,Arthur Gomes
555146/XC950136.ogg,3,Arnaud Aury
555146/iNat1421757.ogg,0,augustinbussac
64898/iNat897991.ogg,4,Esteban Diego Koch
64898/XC1065545.ogg,3,GABRIEL LEITE
64898/iNat16952.ogg,4,Rich Hoyer
65377/iNat1372639.ogg,4,Valentín Vidal
65377/iNat903692.ogg,2,vinicius_s_domingues
65377/iNat935962.ogg,2,vinicius_s_domingues
65377/iNat730290.ogg,2,vinicius_s_domingues
65377/iNat1613360.ogg,4,Unknown
65377/iNat899889.ogg,2,vinicius_s_domingues
65377/iNat1613419.ogg,4,Unknown
65377/iNat1592917.ogg,4,Unknown
65377/iNat1484802.ogg,3,Guille Ivan Spajic
65377/iNat161701.ogg,0,Frederico Acaz Sonntag
65377/iNat1592915.ogg,4,Unknown
65377/iNat924044.ogg,2,Liu Idárraga Orozco
65377/iNat924035.ogg,2,Liu Idárraga Orozco
65377/iNat924036.ogg,2,Liu Idárraga Orozco
65377/XC1043284.ogg,0,Cid Espínola
65377/iNat809514.ogg,2,Romi Galeota Lencina
65377/iNat1195477.ogg,2,Helena Ody Neves
65377/iNat1195478.ogg,2,Helena Ody Neves
65377/iNat1725174.ogg,2,Paula Batista
65377/XC1004237.ogg,3,Dante Buzzetti
65377/iNat1321386.ogg,3,Nereston (Nelinho) Camargo
65377/iNat350007.ogg,2,joaobovolon
65377/iNat347572.ogg,1,lucasforti
65377/iNat348429.ogg,1,lucasforti
65377/iNat347851.ogg,1,lucasforti
65377/iNat581606.ogg,1,lucasforti
65377/iNat348157.ogg,1,lucasforti
65377/iNat581603.ogg,1,lucasforti
65377/iNat581604.ogg,1,lucasforti
65377/iNat583467.ogg,1,lucasforti
65377/XC971185.ogg,0,Henry Miller Alexandre
65377/XC971980.ogg,0,Henry Miller Alexandre
65377/iNat1243022.ogg,2,Felipe Andrade
65377/XC905710.ogg,1,Rodrigo Dela Rosa
65377/XC905709.ogg,1,Rodrigo Dela Rosa
65377/XC905708.ogg,1,Rodrigo Dela Rosa
65377/iNat154034.ogg,4,Carlos Otávio Gussoni
65377/iNat791928.ogg,0,fabiana dos santos de oliveira rosin
65377/iNat141187.ogg,2,JULIO CESAR GONZALEZ FILIPINO
65377/XC1006275.ogg,3,Dante Buzzetti
65377/iNat1676955.ogg,1,Carlos Justiniano Parada
65377/iNat181418.ogg,2,Jean Martins
65377/iNat181436.ogg,2,Jean Martins
65377/iNat181417.ogg,2,Jean Martins
65377/XC883499.ogg,2,Daniel Capella
65377/XC1008740.ogg,3,Hugo Foxonet
65380/iNat1650638.ogg,2,Amaël Borzée
65380/iNat1650639.ogg,2,Amaël Borzée
65380/iNat578404.ogg,4,campwebb12
65380/iNat1291365.ogg,1,María Celeste Villalobo
65380/iNat1261184.ogg,1,Camilo Garcia Gonzalez
65380/XC999238.ogg,2,Franco Vushurovich
65380/iNat167360.ogg,0,Leonardo Adrián LEIVA
65380/iNat854293.ogg,0,Leonardo Adrián LEIVA
65380/iNat163943.ogg,0,Leonardo Adrián LEIVA
65380/iNat163944.ogg,0,Leonardo Adrián LEIVA
65380/iNat869968.ogg,3,Luiz Ugioni
65380/iNat595521.ogg,3,"RAMOS, M. A."
65380/iNat545992.ogg,0,Micael De Bona
65380/iNat208015.ogg,4,Leandro Bareiro Guiñazú
65380/iNat1662490.ogg,4,Esteban Diego Koch
65380/iNat1720866.ogg,4,Unknown
65380/XC1066017.ogg,3,GABRIEL LEITE
65380/iNat309375.ogg,1,Marcos Severgnini
65380/iNat586401.ogg,0,Afonso Carlos
65380/iNat160751.ogg,0,Marllus Rafael Almeida
65380/iNat1181991.ogg,2,vinicius_s_domingues
65380/iNat196918.ogg,1,Breno Figueiredo
65380/iNat680964.ogg,3,abbsf
66971/iNat163948.ogg,0,Leonardo Adrián LEIVA
66971/iNat163939.ogg,0,Leonardo Adrián LEIVA
66971/iNat1241669.ogg,3,Tomás Carranza Perales
66971/iNat330584.ogg,1,Pablo H Capovilla
66971/iNat1337447.ogg,1,Pablo H Capovilla
67107/iNat869726.ogg,3,Adolfo Palavecino
67107/XC897239.ogg,1,Guillermo Treboux
67107/iNat1635719.ogg,4,Sebastián Gómez Barboza Silveira
67107/XC1039651.ogg,2,Guillaume Dillenseger
67107/iNat1208961.ogg,3,Rony Ristow
67107/iNat145251.ogg,0,Sol Quipildor
67107/XC952975.ogg,2,Richard Fleming
67107/iNat70590.ogg,4,Celso Henrique Varela Rios
67107/iNat314794.ogg,4,Carlos Otávio Gussoni
67107/iNat1200164.ogg,4,mantovanelli
67107/iNat1668289.ogg,4,Unknown
67107/XC1003088.ogg,3,Dante Buzzetti
67107/iNat1644752.ogg,1,Guilherme A. Fischer
67107/iNat499592.ogg,4,Unknown
67252/iNat933802.ogg,2,Nilo Casco
67252/iNat1257838.ogg,1,Guillermo Menéndez
67252/XC952184.ogg,4,Guillermo Menéndez (gmmv80)
67252/XC929104.ogg,1,Augustin Bussac
67252/iNat1451488.ogg,4,Unknown
67252/XC1000114.ogg,2,Sergio Chaparro-Herrera
70711/iNat1301472.ogg,1,Camilo Garcia Gonzalez
70711/iNat261953.ogg,2,Breno Farias
738183/iNat1468130.ogg,1,Guillermo Menéndez
738183/XC999131.ogg,4,Guillermo Menéndez (gmmv80)
738183/iNat492616.ogg,2,Fernando Costa Straube
738183/iNat507314.ogg,4,Carlos Otávio Gussoni
738183/iNat507316.ogg,4,Carlos Otávio Gussoni
74113/XC987237.ogg,2,Guilherme Melo
74113/XC1067103.ogg,4,Esperanza Poveda
74113/XC1067102.ogg,4,Esperanza Poveda
74113/XC1067101.ogg,4,Esperanza Poveda
74113/XC1067100.ogg,4,Esperanza Poveda
74113/XC1066320.ogg,4,Esperanza Poveda
74113/XC1067099.ogg,4,Esperanza Poveda
74113/XC992449.ogg,4,Olivier SWIFT
74113/iNat1463593.ogg,3,Константин
74113/XC1039325.ogg,0,Teet Sirotkin
74580/iNat1152501.ogg,3,MarcosHalemFelix
74580/XC991442.ogg,2,Guilherme Melo
74580/iNat717618.ogg,0,mazolekstaff
760266/iNat792679.ogg,4,Rodrigo Paiva Lázaro
760266/iNat451611.ogg,4,Rodrigo Paiva Lázaro
760266/iNat382322.ogg,4,Carlos Otávio Gussoni
760266/iNat609771.ogg,4,Carlos Otávio Gussoni
760266/iNat175194.ogg,4,Carlos Otávio Gussoni
760266/iNat379362.ogg,4,Carlos Otávio Gussoni
760266/iNat1101522.ogg,4,Rich Hoyer
ashgre1/XC684562.ogg,1,Luiz C.  Silva
ashgre1/XC594096.ogg,1,Luiz C.  Silva
ashgre1/XC586661.ogg,1,Luiz C.  Silva
ashgre1/XC421675.ogg,0,Fernando Igor de Godoy
ashgre1/XC295564.ogg,0,Fernando Igor de Godoy
ashgre1/XC838398.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC288341.ogg,2,Marcelo Villegas
ashgre1/XC314071.ogg,1,Jeremy Minns
ashgre1/XC211181.ogg,1,Jeremy Minns
ashgre1/XC711281.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC115713.ogg,2,Andrew Spencer
ashgre1/XC704346.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC563371.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC422363.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC713778.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC464934.ogg,4,Crizanto B. De-Carvalho
ashgre1/XC619792.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC619791.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC556103.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC556102.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC838099.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC82230.ogg,1,Jeremy Minns
ashgre1/XC985373.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC965398.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC963333.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC803715.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC422366.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC237384.ogg,2,Quintas Filho
ashgre1/iNat963674.ogg,3,MarcosHalemFelix
ashgre1/iNat398205.ogg,0,Luciano Bernardes
ashgre1/XC344801.ogg,2,Daniel Blamires
ashgre1/XC840155.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC818332.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC692037.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC692035.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC692029.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC171176.ogg,3,GABRIEL LEITE
ashgre1/XC413512.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC63532.ogg,1,Joseph Tobias and Nathalie Seddon
ashgre1/XC63531.ogg,1,Joseph Tobias and Nathalie Seddon
ashgre1/XC63529.ogg,1,Joseph Tobias and Nathalie Seddon
ashgre1/XC391691.ogg,4,Jacob Wijpkema
ashgre1/XC603911.ogg,4,Jacob Wijpkema
ashgre1/XC837889.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC837981.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC264107.ogg,3,Sebastian K. Herzog
ashgre1/XC2292.ogg,0,Sjoerd Mayer
ashgre1/XC2285.ogg,0,Sjoerd Mayer
ashgre1/XC781744.ogg,4,Jacob Wijpkema
ashgre1/XC606726.ogg,4,Jacob Wijpkema
ashgre1/XC604132.ogg,4,Jacob Wijpkema
ashgre1/XC781742.ogg,4,Jacob Wijpkema
ashgre1/XC2667.ogg,0,Sjoerd Mayer
ashgre1/XC344050.ogg,0,Tulio Dornas
ashgre1/XC708780.ogg,3,Dante Buzzetti
ashgre1/XC698675.ogg,0,Tulio Dornas
ashgre1/XC799754.ogg,3,Dante Buzzetti
ashgre1/XC427494.ogg,2,Caio Brito
ashgre1/XC323639.ogg,1,Jeremy Minns
ashgre1/XC82229.ogg,1,Jeremy Minns
ashgre1/iNat52960.ogg,4,Unknown
ashgre1/XC648684.ogg,3,Dante Buzzetti
ashgre1/XC855459.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC150322.ogg,1,Herman van Oosten
ashgre1/XC142241.ogg,0,Dan Lane
ashgre1/XC142240.ogg,0,Dan Lane
ashgre1/XC764123.ogg,1,Guilherme de Melo Becher
ashgre1/XC764122.ogg,1,Guilherme de Melo Becher
ashgre1/XC297050.ogg,4,Ross Gallardy
ashgre1/XC297048.ogg,4,Ross Gallardy
ashgre1/XC297049.ogg,4,Ross Gallardy
ashgre1/XC762459.ogg,3,GABRIEL LEITE
ashgre1/XC180993.ogg,4,Mike Nelson
ashgre1/XC150301.ogg,1,Herman van Oosten
ashgre1/XC817243.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC769560.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC289449.ogg,1,Jeremy Minns
ashgre1/XC288719.ogg,1,Jeremy Minns
ashgre1/XC974663.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC974662.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC974661.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
ashgre1/XC118668.ogg,3,GABRIEL LEITE
ashgre1/XC466524.ogg,0,Dan Lane
ashgre1/XC293832.ogg,0,Dan Lane
ashgre1/XC293831.ogg,0,Dan Lane
ashgre1/XC791105.ogg,0,Fernando Igor de Godoy
ashgre1/iNat522965.ogg,0,Gustavo Gonsioroski
ashgre1/XC325554.ogg,3,GABRIEL LEITE
ashgre1/XC942160.ogg,3,Dante Buzzetti
ashgre1/XC301341.ogg,0,Fernando Igor de Godoy
ashgre1/iNat222942.ogg,0,Gustavo Gonsioroski
ashgre1/iNat882058.ogg,0,Gustavo Gonsioroski
ashgre1/iNat344251.ogg,0,Gustavo Gonsioroski
ashgre1/XC135192.ogg,1,Alex Lees
ashgre1/XC836532.ogg,3,Ricardo Gagliardi
ashgre1/XC8627.ogg,3,Nick Athanas
ashgre1/iNat1005716.ogg,2,Julien Piolain
ashgre1/iNat986935.ogg,4,leprendre
ashgre1/iNat1400791.ogg,4,leprendre
ashgre1/iNat992413.ogg,4,leprendre
ashgre1/XC450815.ogg,4,Brice de la Croix
ashgre1/XC520379.ogg,2,Rolf A. de By
ashgre1/XC609971.ogg,0,Arne Thelin
ashgre1/XC492254.ogg,0,Arne Thelin
ashgre1/XC516434.ogg,2,Rolf A. de By
ashgre1/XC516395.ogg,2,Rolf A. de By
astcra1/XC558005.ogg,1,Enric Fontcuberta 
astcra1/XC174015.ogg,2,João Antônio de B. Vitto
astcra1/iNat554130.ogg,0,María Belén Dri
astcra1/iNat554129.ogg,0,María Belén Dri
astcra1/XC174743.ogg,2,João Antônio de B. Vitto
astcra1/XC410153.ogg,1,Rosendo Fraga
astcra1/iNat289640.ogg,1,Pablo H Capovilla
astcra1/XC358389.ogg,1,Nestor Fariña
astcra1/XC381493.ogg,1,Nestor Fariña
astcra1/XC381433.ogg,1,Nestor Fariña
astcra1/XC381432.ogg,1,Nestor Fariña
astcra1/XC381429.ogg,1,Nestor Fariña
astcra1/XC381487.ogg,1,Nestor Fariña
astcra1/XC452532.ogg,3,Rosendo Manuel Fraga
astcra1/iNat1493006.ogg,2,Simón Pla García
astcra1/iNat1493004.ogg,2,Simón Pla García
astcra1/iNat1496895.ogg,2,Simón Pla García
astcra1/iNat1485354.ogg,3,Guille Ivan Spajic
astcra1/XC1019019.ogg,3,Marcos E. Sosa
astcra1/iNat1460296.ogg,3,Guille Ivan Spajic
astcra1/iNat1460295.ogg,3,Guille Ivan Spajic
astcra1/iNat1460294.ogg,3,Guille Ivan Spajic
astcra1/XC174361.ogg,1,Douglas Meyer
astcra1/XC751213.ogg,0,Carlos Ferrari
astcra1/iNat566155.ogg,4,Unknown
astcra1/iNat340846.ogg,3,Tomás Carranza Perales
astcra1/XC343197.ogg,1,Guilherme Kulinitz Rodrigues
astcra1/XC654941.ogg,2,Marcelo da Rocha
astcra1/iNat694659.ogg,3,Eduardo Luis Beltrocco
astcra1/XC589401.ogg,1,Luiz C.  Silva
astcra1/XC423646.ogg,3,Marcelo Morena
astcra1/XC370480.ogg,1,Guilherme Willrich
astcra1/XC185661.ogg,1,Rodrigo Dela Rosa
astcra1/iNat398104.ogg,0,Luciano Bernardes
astcra1/XC551072.ogg,3,Ricardo Gagliardi
astcra1/iNat279134.ogg,1,Lucas Moreira
astcra1/XC349235.ogg,3,GABRIEL LEITE
astcra1/XC476565.ogg,4,Guy Kirwan
astcra1/XC413774.ogg,2,Victor Antonelli
astcra1/XC604461.ogg,1,Ricardo José Mitidieri
astcra1/XC695254.ogg,3,GABRIEL LEITE
astcra1/XC720959.ogg,1,Luiz C.  Silva
astcra1/XC989813.ogg,3,Fabrício Grigolin
astcra1/iNat1677858.ogg,4,Brian Wulker
astcra1/XC6047.ogg,3,Nick Athanas
astcra1/XC247435.ogg,3,Eric DeFonso
astcra1/XC241847.ogg,3,Eric DeFonso
astcra1/XC131323.ogg,3,Eric DeFonso
astcra1/XC291613.ogg,4,Jerome Fischer
astcra1/XC433823.ogg,2,Marcelo Jordani Feliti
astcra1/iNat869765.ogg,0,Luciano Bernardes
astcra1/XC114660.ogg,4,Noé Eiterer
astcra1/XC114661.ogg,4,Noé Eiterer
astcra1/XC349926.ogg,4,Kassius Santos
astcra1/XC304408.ogg,0,Fernando Igor de Godoy
astcra1/XC304409.ogg,0,Fernando Igor de Godoy
astcra1/XC516453.ogg,3,Renan Betzel
astcra1/XC573748.ogg,3,Dante Buzzetti
astcra1/XC326070.ogg,0,Fernando Igor de Godoy
astcra1/XC1008361.ogg,3,Fabrício Grigolin
astcra1/XC70102.ogg,1,Daniel Lane
astcra1/XC705732.ogg,0,Fernando Igor de Godoy
astcra1/XC1056365.ogg,1,Robson Silva e Silva
astcra1/XC1018632.ogg,1,Robson Silva e Silva
astcra1/XC714803.ogg,0,LUCIO DOS REIS OLIVEIRA
astcra1/XC715499.ogg,1,Robson Silva e Silva
astcra1/XC706095.ogg,0,Fernando Igor de Godoy
astcra1/XC423021.ogg,0,Fernando Igor de Godoy
astcra1/XC626392.ogg,3,A. Bennett Hennessey
astcra1/XC2243.ogg,0,Sjoerd Mayer
astcra1/XC724960.ogg,1,Nunes D´Acosta
astcra1/XC465155.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC626290.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC626289.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC470032.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC421052.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC919990.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC880838.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC648834.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC931264.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC648812.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC713705.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC713696.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC713693.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC502420.ogg,1,Benedito Pio da Silva Campos Neto
astcra1/XC832916.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC1008040.ogg,0,Cid Espínola
astcra1/XC400268.ogg,4,Breno Dias Vitorino
astcra1/XC448483.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC540394.ogg,2,Edson Ribeiro Luiz
astcra1/XC85354.ogg,1,Jeremy Minns
astcra1/XC85353.ogg,1,Jeremy Minns
astcra1/iNat748599.ogg,0,Claudio Martins de Souza
astcra1/XC702945.ogg,3,Richard E. Webster
astcra1/XC702939.ogg,3,Richard E. Webster
astcra1/XC702934.ogg,3,Richard E. Webster
astcra1/XC702947.ogg,3,Richard E. Webster
astcra1/XC427837.ogg,2,Caio Brito
astcra1/XC312778.ogg,2,Caio Brito
astcra1/XC312776.ogg,2,Caio Brito
astcra1/XC521961.ogg,3,Dante Buzzetti
astcra1/XC121790.ogg,0,Dan Lane
astcra1/iNat100447.ogg,4,Unknown
astcra1/XC817019.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC816947.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/iNat1245591.ogg,3,Gabriel lima
astcra1/XC817214.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
astcra1/XC121243.ogg,3,GABRIEL LEITE
astcra1/XC323891.ogg,1,Jeremy Minns
astcra1/XC182563.ogg,1,Roger Ahlman
astcra1/XC182562.ogg,1,Roger Ahlman
astcra1/XC182561.ogg,1,Roger Ahlman
astcra1/XC303173.ogg,4,Ottavio Janni
astcra1/XC670251.ogg,1,Iván Lau
astcra1/XC318855.ogg,1,Roger Ahlman
astcra1/XC355790.ogg,0,Jorge Muñoz
astcra1/XC479993.ogg,4,Brice de la Croix
astcra1/XC479992.ogg,4,Brice de la Croix
astcra1/iNat1431364.ogg,2,Julien Piolain
astcra1/iNat1431365.ogg,2,Julien Piolain
astcra1/XC539382.ogg,4,Brice de la Croix
astcra1/XC539384.ogg,4,Brice de la Croix
astcra1/XC539383.ogg,4,Brice de la Croix
astcra1/XC634884.ogg,2,Paul Lenrumé
astcra1/iNat1400836.ogg,4,leprendre
astcra1/iNat1432826.ogg,1,jules973
astcra1/XC1048515.ogg,2,Paul Lenrumé
astcra1/XC672967.ogg,1,Iván Lau
bafcur1/XC928322.ogg,1,Sabrina Andrea Rendon Anaya
bafcur1/XC462176.ogg,3,Rosendo Manuel Fraga
bafcur1/iNat566389.ogg,1,Pablo H Capovilla
bafcur1/iNat178310.ogg,0,Luciano Bernardes
bafcur1/XC556245.ogg,2,Caio Brito
bafcur1/XC394392.ogg,1,Nick Komar
bafcur1/XC393679.ogg,1,Nick Komar
bafcur1/XC393680.ogg,1,Nick Komar
bafcur1/XC326044.ogg,0,Fernando Igor de Godoy
bafcur1/XC299038.ogg,0,Fernando Igor de Godoy
bafcur1/iNat1734741.ogg,0,Miguel A. Paixão
bafcur1/XC980050.ogg,1,Douglas Meyer
bafcur1/XC980049.ogg,1,Douglas Meyer
bafcur1/iNat1568495.ogg,2,mariana-ramos
bafcur1/XC1018708.ogg,1,Robson Silva e Silva
bafcur1/XC1018568.ogg,1,Robson Silva e Silva
bafcur1/XC593408.ogg,1,Robson Silva e Silva
bafcur1/XC838517.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC389734.ogg,4,Jacob Wijpkema
bafcur1/XC123461.ogg,3,Eric DeFonso
bafcur1/XC124630.ogg,3,Eric DeFonso
bafcur1/XC657816.ogg,3,Dante Buzzetti
bafcur1/XC654360.ogg,3,Dante Buzzetti
bafcur1/XC654359.ogg,3,Dante Buzzetti
bafcur1/XC454951.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC415852.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC205631.ogg,3,Niels Poul Dreyer
bafcur1/XC834045.ogg,3,Bobby Wilcox
bafcur1/XC415861.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC402823.ogg,4,Breno Dias Vitorino
bafcur1/iNat1185129.ogg,4,Douglas
bafcur1/XC1062332.ogg,4,Jacob Wijpkema
bafcur1/XC118849.ogg,3,GABRIEL LEITE
bafcur1/XC646801.ogg,3,Dante Buzzetti
bafcur1/XC429173.ogg,3,Bobby Wilcox
bafcur1/XC429295.ogg,3,Bobby Wilcox
bafcur1/XC130288.ogg,3,Eric DeFonso
bafcur1/XC130287.ogg,3,Eric DeFonso
bafcur1/XC129708.ogg,3,Eric DeFonso
bafcur1/XC108668.ogg,3,Tayler Brooks
bafcur1/XC432708.ogg,3,Bobby Wilcox
bafcur1/XC427263.ogg,2,Caio Brito
bafcur1/iNat1283338.ogg,3,Nereston (Nelinho) Camargo
bafcur1/XC469136.ogg,3,GABRIEL LEITE
bafcur1/XC830116.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC830112.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bafcur1/XC212970.ogg,3,GABRIEL LEITE
bafcur1/XC510952.ogg,3,GABRIEL LEITE
bafcur1/XC530573.ogg,0,Gustavo Gonsioroski
bafcur1/XC837009.ogg,0,Marcos Pérsio
bafcur1/XC395276.ogg,2,Diego Mendes
baffal1/iNat580803.ogg,2,vinicius_s_domingues
baffal1/XC1053050.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/iNat1630849.ogg,1,Evan Centanni
baffal1/XC144993.ogg,1,Antonio Silveira
baffal1/XC306404.ogg,3,Lia Nahomi Kajiki
baffal1/XC308551.ogg,3,Lia Nahomi Kajiki
baffal1/XC308549.ogg,3,Lia Nahomi Kajiki
baffal1/XC181441.ogg,1,João Gava
baffal1/iNat816819.ogg,3,Sebastián
baffal1/iNat880613.ogg,1,Jonathan Lorencetti Ehlert
baffal1/XC173576.ogg,1,Douglas Meyer
baffal1/XC530447.ogg,0,Miguel Angelo Biz
baffal1/XC241380.ogg,4,Luis Pradier
baffal1/XC488911.ogg,0,Miguel Angelo Biz
baffal1/XC574467.ogg,1,Luis Seko Pradier
baffal1/XC455087.ogg,3,Rosendo Manuel Fraga
baffal1/XC209308.ogg,4,Fabricio Gorleri
baffal1/XC665655.ogg,3,Paulo Sillig
baffal1/XC1025401.ogg,4,Guillermo Menéndez (gmmv80)
baffal1/iNat1590773.ogg,1,Guillermo Menéndez
baffal1/XC549468.ogg,3,Bernabe Lopez-Lanus
baffal1/XC878594.ogg,2,Franco Vushurovich
baffal1/iNat802668.ogg,4,Alan Hentz
baffal1/iNat524191.ogg,1,Pablo H Capovilla
baffal1/iNat591974.ogg,2,Joseane Derengoski
baffal1/iNat1672327.ogg,1,Facundo Varela Barros
