filename,fold,author
bbwduc/iNat561259.ogg,3,whines53
bbwduc/iNat1544442.ogg,2,pozaricaalnatural
bbwduc/iNat580822.ogg,4,Unknown
bbwduc/XC491995.ogg,3,Isain Contreras Rodríguez
bbwduc/XC490269.ogg,1,Asher Warkentin
bbwduc/iNat1253939.ogg,3,riley_j
bbwduc/iNat353207.ogg,0,José Gerardo Velasco
bbwduc/iNat930298.ogg,3,Moses J. Michelsohn
bbwduc/XC443448.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bbwduc/iNat1659034.ogg,1,Jim Wilson
bbwduc/XC761778.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bbwduc/iNat1284589.ogg,0,Owen West
bbwduc/iNat1390285.ogg,2,Patti Haynes
bbwduc/XC451245.ogg,3,Richard E. Webster
bbwduc/XC392013.ogg,3,Bobby Wilcox
bbwduc/iNat859103.ogg,4,Antonio Aguilar
bbwduc/iNat1342172.ogg,1,luciemendy
bbwduc/XC260169.ogg,3,Manuel Grosselet
bbwduc/XC143612.ogg,1,Paul Marvin
bbwduc/iNat261161.ogg,3,Caleb Helsel
bbwduc/XC490758.ogg,3,Isain Contreras Rodríguez
bbwduc/iNat385656.ogg,2,eileenraycee
bbwduc/iNat1164823.ogg,1,Christopher Hensel
bbwduc/iNat1717130.ogg,3,Cathy Fahey
bbwduc/iNat675952.ogg,0,Shannon @DirtNKids
bbwduc/iNat583168.ogg,2,Jon McIntyre
bbwduc/iNat53333.ogg,4,Unknown
bbwduc/iNat1191354.ogg,2,Jesús Antonio PC
bbwduc/XC839039.ogg,1,Francisco contreras
bbwduc/XC254904.ogg,3,Manuel Grosselet
bbwduc/iNat199242.ogg,4,aalihamm
bbwduc/XC974476.ogg,3,David Ricardo Rodríguez-Villamil
bbwduc/iNat1256651.ogg,1,Merav Vonshak
bcwfin2/iNat1651989.ogg,4,Nehuen Carbonell
bcwfin2/iNat612383.ogg,3,Pablo Alejandro Pla
bcwfin2/XC1017391.ogg,2,Franco Vushurovich
bcwfin2/XC905379.ogg,2,Franco Vushurovich
bcwfin2/XC1046850.ogg,2,Franco Vushurovich
bcwfin2/XC996958.ogg,2,Franco Vushurovich
bcwfin2/XC640060.ogg,2,Franco Vushurovich
bcwfin2/XC574520.ogg,2,Franco Vushurovich
bcwfin2/XC569026.ogg,3,Rosendo Manuel Fraga
bcwfin2/XC339549.ogg,1,Enric Fontcuberta 
bcwfin2/XC552270.ogg,1, Guillermo Treboux
bcwfin2/XC663771.ogg,1,Guillermo Treboux
bcwfin2/XC830145.ogg,4,Bernard BOUSQUET
bcwfin2/iNat401180.ogg,3,Eduardo Luis Beltrocco
bcwfin2/iNat1258924.ogg,1,Pablo H Capovilla
bcwfin2/iNat1258925.ogg,1,Pablo H Capovilla
bcwfin2/iNat1258923.ogg,1,Pablo H Capovilla
bcwfin2/iNat1150506.ogg,1,Pablo H Capovilla
bcwfin2/iNat687761.ogg,3,Eduardo Luis Beltrocco
bcwfin2/iNat767206.ogg,3,Eduardo Luis Beltrocco
bcwfin2/iNat246926.ogg,1,Pablo H Capovilla
bcwfin2/XC375891.ogg,3,Pedro Rinaldi
bcwfin2/XC825187.ogg,4,Bernard BOUSQUET
bcwfin2/iNat512898.ogg,4,Leandro Bareiro Guiñazú
bcwfin2/XC195694.ogg,3,Pedro Rinaldi
bcwfin2/XC465243.ogg,3,Pedro Rinaldi
bcwfin2/XC902425.ogg,4,Guillermo Menéndez (gmmv80)
bcwfin2/XC510929.ogg,3,GABRIEL LEITE
bcwfin2/XC825309.ogg,4,Bernard BOUSQUET
bcwfin2/XC825231.ogg,4,Bernard BOUSQUET
bcwfin2/iNat1025024.ogg,1,Pablo H Capovilla
bcwfin2/XC770820.ogg,1,Guilherme Melo Becher
bcwfin2/iNat715977.ogg,2,Mariano Ordano
bcwfin2/XC770045.ogg,3,Niels Krabbe
bcwfin2/XC770057.ogg,3,Niels Krabbe
bcwfin2/XC399511.ogg,3,Niels Krabbe
bcwfin2/XC15972.ogg,3,Niels Krabbe
bcwfin2/XC32419.ogg,3,Niels Krabbe
bcwfin2/XC32418.ogg,3,Niels Krabbe
bcwfin2/XC32417.ogg,3,Niels Krabbe
bcwfin2/XC461409.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bcwfin2/XC461408.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bcwfin2/XC461406.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bcwfin2/XC16127.ogg,3,Niels Krabbe
bcwfin2/XC19981.ogg,3,Niels Krabbe
bcwfin2/XC1761.ogg,0,Sjoerd Mayer
bcwfin2/XC627064.ogg,3,Dante Buzzetti
bcwfin2/XC189911.ogg,2,Andrew Spencer
bcwfin2/XC189910.ogg,2,Andrew Spencer
bcwfin2/XC348822.ogg,0,Dan Lane
bcwfin2/XC351468.ogg,4,Guy Kirwan
bcwfin2/XC147223.ogg,2,Paul van Els
bcwfin2/XC735484.ogg,3,Dante Buzzetti
bcwfin2/XC289551.ogg,2,Yoann BLANCHON
bcwfin2/XC638263.ogg,3,Dante Buzzetti
bcwfin2/XC296334.ogg,4,Ross Gallardy
bkcdon/XC796779.ogg,4,Guillermo Menéndez (gmmv80)
bkcdon/iNat366937.ogg,3,Gabriel Celedon
bkcdon/iNat610622.ogg,3,Pablo Alejandro Pla
bkcdon/iNat949852.ogg,3,Sebastián
bkcdon/XC454569.ogg,3,Rosendo Manuel Fraga
bkcdon/XC683176.ogg,1,Nestor Fariña
bkcdon/XC113594.ogg,4,Fabricio Gorleri
bkcdon/iNat1529577.ogg,3,Agulian Carlos
bkcdon/XC653138.ogg,2,Marcelo da Rocha
bkcdon/XC425968.ogg,2,Franco Vushurovich
bkcdon/XC413091.ogg,2,Franco Vushurovich
bkcdon/XC347854.ogg,1,Robson Silva e Silva
bkcdon/XC292360.ogg,1,Luiz C.  Silva
bkcdon/XC142787.ogg,1,Luiz C.  Silva
bkcdon/XC165386.ogg,1,Robson Silva e Silva
bkcdon/iNat1505488.ogg,4,Paulo C. O. Cunha
bkcdon/XC384313.ogg,0,Henry Miller Carneiro Alexandre 
bkcdon/XC82220.ogg,1,Jeremy Minns
bkcdon/iNat623494.ogg,0,Luciano Bernardes
bkcdon/XC414732.ogg,2,Victor Antonelli
bkcdon/XC490748.ogg,0,Fernando Igor de Godoy
bkcdon/XC186248.ogg,0,Fernando Igor de Godoy
bkcdon/XC123214.ogg,3,GABRIEL LEITE
bkcdon/XC147539.ogg,1,Robson Silva e Silva
bkcdon/XC384927.ogg,3,Bobby Wilcox
bkcdon/XC384926.ogg,3,Bobby Wilcox
bkcdon/XC384925.ogg,3,Bobby Wilcox
bkcdon/XC384923.ogg,3,Bobby Wilcox
bkcdon/XC206911.ogg,3,Eric DeFonso
bkcdon/XC131419.ogg,3,Eric DeFonso
bkcdon/XC206756.ogg,3,Eric DeFonso
bkcdon/XC206156.ogg,3,Eric DeFonso
bkcdon/XC287955.ogg,4,Jerome Fischer
bkcdon/XC286533.ogg,4,Jerome Fischer
bkcdon/XC269300.ogg,4,Jerome Fischer
bkcdon/XC575146.ogg,3,Felipe Arantes
bkcdon/XC504826.ogg,0,Fernando Igor de Godoy
bkcdon/XC504825.ogg,0,Fernando Igor de Godoy
bkcdon/XC175768.ogg,2,João Antônio de B. Vitto
bkcdon/XC164890.ogg,2,Paulo Guerra
bkcdon/XC186247.ogg,0,Fernando Igor de Godoy
bkcdon/XC186245.ogg,0,Fernando Igor de Godoy
bkcdon/XC113874.ogg,4,Noé Eiterer
bkcdon/XC113873.ogg,4,Noé Eiterer
bkcdon/XC113870.ogg,4,Noé Eiterer
bkcdon/XC113869.ogg,4,Noé Eiterer
bkcdon/XC113872.ogg,4,Noé Eiterer
bkcdon/XC113871.ogg,4,Noé Eiterer
bkcdon/XC705455.ogg,0,Fernando Igor de Godoy
bkcdon/XC178081.ogg,1,Douglas Meyer
bkcdon/XC173357.ogg,2,João Antônio de B. Vitto
bkcdon/XC989773.ogg,3,Fabrício Grigolin
bkcdon/XC351253.ogg,1,Jeremy Minns
bkcdon/iNat397562.ogg,0,Luciano Bernardes
bkcdon/XC516215.ogg,3,Renan Betzel
bkcdon/XC240966.ogg,4,Roney Souza
bkcdon/XC240965.ogg,4,Roney Souza
bkcdon/XC240964.ogg,4,Roney Souza
bkcdon/XC192741.ogg,1,Gabriel Rosa
bkcdon/XC1018571.ogg,1,Robson Silva e Silva
bkcdon/XC733946.ogg,1,Robson Silva e Silva
bkcdon/XC733945.ogg,1,Robson Silva e Silva
bkcdon/XC863918.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/iNat1637377.ogg,4,Nicki B
bkcdon/iNat1637378.ogg,4,Nicki B
bkcdon/XC211854.ogg,1,Jeremy Minns
bkcdon/XC704581.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC128808.ogg,3,Eric DeFonso
bkcdon/XC511876.ogg,0,Fernando del Valle
bkcdon/XC855930.ogg,3,Dante Buzzetti
bkcdon/XC709817.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC415420.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC760917.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC488565.ogg,1,Benedito Pio da Silva Campos Neto
bkcdon/XC803725.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC780519.ogg,2,Daniel Blamires
bkcdon/XC439427.ogg,2,Daniel Blamires
bkcdon/XC602719.ogg,3,GABRIEL LEITE
bkcdon/XC737043.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC699650.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC514666.ogg,3,Dante Buzzetti
bkcdon/XC2764.ogg,0,Sjoerd Mayer
bkcdon/XC1064091.ogg,3,GABRIEL LEITE
bkcdon/XC1064090.ogg,3,GABRIEL LEITE
bkcdon/XC442813.ogg,1,Rosendo Fraga
bkcdon/XC443422.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC443421.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC443420.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC443419.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC443418.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC1922.ogg,0,Sjoerd Mayer
bkcdon/XC793582.ogg,2,Mateus Gonçalves Santos 
bkcdon/XC576670.ogg,3,Ciro Albano
bkcdon/XC838002.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC837993.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC703631.ogg,3,Richard E. Webster
bkcdon/XC703630.ogg,3,Richard E. Webster
bkcdon/XC703629.ogg,3,Richard E. Webster
bkcdon/XC297401.ogg,3,Sebastian K. Herzog
bkcdon/XC682132.ogg,3,Dries Van de Loock
bkcdon/XC682131.ogg,3,Dries Van de Loock
bkcdon/XC453519.ogg,1,Will Sweet
bkcdon/XC704853.ogg,0,Tulio Dornas
bkcdon/XC129344.ogg,1,Martin St-Michel
bkcdon/XC131506.ogg,1,Martin St-Michel
bkcdon/XC128713.ogg,1,Martin St-Michel
bkcdon/XC63400.ogg,1,Joseph Tobias and Nathalie Seddon
bkcdon/XC63399.ogg,1,Joseph Tobias and Nathalie Seddon
bkcdon/XC687003.ogg,4,Jacob Wijpkema
bkcdon/XC687006.ogg,4,Jacob Wijpkema
bkcdon/XC387341.ogg,0,Tulio Dornas
bkcdon/XC1013641.ogg,4,Jacob Wijpkema
bkcdon/XC2424.ogg,0,Sjoerd Mayer
bkcdon/XC346341.ogg,0,Juha Honkala
bkcdon/XC119030.ogg,3,GABRIEL LEITE
bkcdon/XC646798.ogg,3,Dante Buzzetti
bkcdon/XC211853.ogg,1,Jeremy Minns
bkcdon/XC504770.ogg,3,Dante Buzzetti
bkcdon/XC82221.ogg,1,Jeremy Minns
bkcdon/XC1045156.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC301869.ogg,4,Glauko Correa
bkcdon/iNat1043059.ogg,4,Unknown
bkcdon/iNat189734.ogg,0,Marllus Rafael Almeida
bkcdon/iNat189735.ogg,0,Marllus Rafael Almeida
bkcdon/XC427316.ogg,2,Caio Brito
bkcdon/XC816948.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC816944.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC150595.ogg,1,Herman van Oosten
bkcdon/XC883501.ogg,2,Daniel Capella
bkcdon/XC883500.ogg,2,Daniel Capella
bkcdon/XC119892.ogg,3,GABRIEL LEITE
bkcdon/XC830853.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkcdon/XC206788.ogg,3,GABRIEL LEITE
bkcdon/iNat509103.ogg,0,Gustavo Gonsioroski
bkcdon/XC188878.ogg,3,Marc Thibault
bkcdon/XC187525.ogg,1,Fabrice Schmitt
bkcdon/XC250791.ogg,3,Niels Krabbe
bkcdon/XC377847.ogg,1,Diego Sanchez Vinasco
bkcdon/XC179536.ogg,3,GABRIEL LEITE
bkcdon/XC116486.ogg,4,Scott Olmstead
bkcdon/XC242579.ogg,3,Niels Krabbe
bkcdon/XC242578.ogg,3,Niels Krabbe
bkcdon/XC259287.ogg,4,John V. Moore
bkcdon/XC259286.ogg,4,John V. Moore
bkcdon/XC259285.ogg,4,John V. Moore
bkcdon/XC259284.ogg,4,John V. Moore
bkcdon/XC259283.ogg,4,John V. Moore
bkcdon/XC259282.ogg,4,John V. Moore
bkcdon/XC259281.ogg,4,John V. Moore
bkcdon/XC242577.ogg,3,Niels Krabbe
bkcdon/XC478219.ogg,4,Jerome Fischer
bkcdon/XC474778.ogg,4,Jerome Fischer
bkcdon/XC742765.ogg,0,Paul Bourdin
bkcdon/XC742763.ogg,0,Paul Bourdin
bkcdon/XC817329.ogg,4,Barry Edmonston
bkcdon/XC120539.ogg,1,Lars Lachmann
bkcdon/XC259280.ogg,4,John V. Moore
bkcdon/XC690815.ogg,3,Dante Buzzetti
bkcdon/XC683902.ogg,1,Mauricio Cuellar Ramirez (@Birding.travel)
bkcdon/XC549923.ogg,1,Mauricio Cuellar Ramirez (@Birding.travel)
bkcdon/XC549922.ogg,1,Mauricio Cuellar Ramirez (@Birding.travel)
bkcdon/XC456212.ogg,3,GABRIEL LEITE
bkcdon/XC1031465.ogg,3,Richard E. Webster
bkcdon/XC960303.ogg,0,Alejandra Moreno Rojas 
bkcdon/XC716751.ogg,2,Hernán Arias
bkcdon/XC115511.ogg,4,Oswaldo Cortes
bkcdon/iNat1020635.ogg,1,Guillaume Léotard
bkcdon/XC583587.ogg,4,Brice de la Croix
bkcdon/iNat1431279.ogg,2,Julien Piolain
bkcdon/iNat984968.ogg,3,v_goanec
bkcdon/iNat1396398.ogg,4,leprendre
bkcdon/XC116101.ogg,4,Oswaldo Cortes
bkcdon/XC449470.ogg,4,Brice de la Croix
bkcdon/XC520720.ogg,2,Rolf A. de By
bkcdon/XC520717.ogg,2,Rolf A. de By
bkcdon/XC810264.ogg,3,Hans Groot
bkcdon/XC926247.ogg,2,Carlos Delgado JUMABITA
bkcdon/XC580812.ogg,1,Javier Ricardo Salamanca-Reyes
bkcdon/XC148063.ogg,3,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt)
bkcdon/XC246902.ogg,4,Joe Klaiber
bkcdon/XC246901.ogg,4,Joe Klaiber
bkcdon/XC246900.ogg,4,Joe Klaiber
bkcdon/XC246899.ogg,4,Joe Klaiber
bkcdon/XC254225.ogg,4,Joe Klaiber
bkcdon/XC254224.ogg,4,Joe Klaiber
bkcdon/XC157408.ogg,1,Leslie Lieurance
bkcdon/XC385160.ogg,1,Albert Lastukhin
bkcdon/XC384806.ogg,1,Albert Lastukhin
bkcdon/XC385161.ogg,1,Albert Lastukhin
bkhpar/iNat591249.ogg,3,Pablo Alejandro Pla
bkhpar/iNat1294868.ogg,1,bruna2030
bkhpar/iNat116552.ogg,1,RAP
bkhpar/iNat943220.ogg,4,Gonzalo Diaz
bkhpar/iNat1190105.ogg,0,Naelin
bkhpar/iNat862582.ogg,0,Sam Darmstadt
bkhpar/iNat142266.ogg,2,Ezequiel Vera
bkhpar/iNat1637590.ogg,4,Dario
bkhpar/iNat398855.ogg,2,Ezequiel Vera
bkhpar/iNat858661.ogg,2,Anima Motrix
bkhpar/XC854318.ogg,0,Michael Hurben
bkhpar/XC195429.ogg,0,Diego Caiafa
bkhpar/XC195428.ogg,0,Diego Caiafa
bkhpar/iNat1556131.ogg,4,Eric Schmidt
bkhpar/iNat582002.ogg,4,Gonzalo Diaz
bkhpar/iNat1201136.ogg,0,Naelin
bkhpar/XC57635.ogg,3,Bernabe Lopez-Lanus
bkhpar/iNat793784.ogg,3,Pablo
bkhpar/iNat330984.ogg,3,Sofia Larrandart
bkhpar/iNat1095807.ogg,0,Naelin
bkhpar/iNat1320330.ogg,3,Paula C.
bkhpar/iNat1659503.ogg,4,Facu Lamela
bkhpar/iNat1198294.ogg,0,Naelin
bkhpar/iNat910182.ogg,0,Naelin
bkhpar/iNat1628844.ogg,4,Nehuen Carbonell
bkhpar/iNat1505076.ogg,2,Alejandro Piperno
bkhpar/iNat1505077.ogg,2,Alejandro Piperno
bkhpar/XC1016212.ogg,4,Guillermo Menéndez (gmmv80)
bkhpar/XC894314.ogg,3,Dante Buzzetti
bkhpar/XC844013.ogg,3,GABRIEL LEITE
bkhpar/XC854880.ogg,2,Guilherme Melo
bkhpar/XC707627.ogg,0,Fernando Igor de Godoy
bkhpar/XC707626.ogg,0,Fernando Igor de Godoy
bkhpar/XC854892.ogg,2,Guilherme Melo
bkhpar/iNat396175.ogg,0,Luciano Bernardes
bkhpar/XC556141.ogg,2,Caio Brito
bkhpar/XC234867.ogg,1,Jeremy Minns
bkhpar/XC85238.ogg,1,Jeremy Minns
bkhpar/XC85237.ogg,1,Jeremy Minns
bkhpar/XC85236.ogg,1,Jeremy Minns
bkhpar/XC145413.ogg,1,Antonio Silveira
bkhpar/XC738472.ogg,4,Jacob Wijpkema
bkhpar/XC879280.ogg,3,Dante Buzzetti
bkhpar/XC196521.ogg,1,Gabriel Rosa
bkhpar/XC234868.ogg,1,Jeremy Minns
bkhpar/XC234870.ogg,1,Jeremy Minns
bkhpar/XC602713.ogg,3,GABRIEL LEITE
bkhpar/XC602712.ogg,3,GABRIEL LEITE
bkhpar/XC418511.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
bkhpar/iNat1683605.ogg,2,"Reanne (""Bean"") Dunn"
bkhpar/iNat1613794.ogg,2,"Reanne (""Bean"") Dunn"
bkhpar/iNat1304308.ogg,2,stephmaniaci
bkhpar/iNat337560.ogg,3,Janice Johnston
bkhpar/iNat1264948.ogg,0,pepperjackb
bkhpar/iNat1191056.ogg,3,Jen
bkhpar/XC785899.ogg,4,Andrew Durso
bkhpar/XC397708.ogg,3,Patrick Blake
bkhpar/iNat1262726.ogg,0,Nikki Kidd
bkhpar/iNat111521.ogg,0,Steven Rowe
bkhpar/iNat1275848.ogg,3,Annie Wall
bkhpar/iNat1666093.ogg,0,Grace Wagler
bkhpar/iNat507336.ogg,1,Deirdrerc
bkhpar/iNat159193.ogg,0,Sid Guldner
bkhpar/iNat814209.ogg,2,Mira
bkhpar/iNat1672422.ogg,2,Izabella Farr
bkhpar/iNat1549874.ogg,0,Sam Darmstadt
bkhpar/iNat1029272.ogg,2,korosley
bkhpar/iNat1376598.ogg,1,Christopher Hensel
bkhpar/iNat1549871.ogg,0,Sam Darmstadt
bkhpar/iNat1365808.ogg,1,Christopher Hensel
bkhpar/iNat1303818.ogg,2,ben_tk
bkhpar/iNat870014.ogg,3,Martin Høj Hansen
bkhpar/iNat97476.ogg,3,Jason L Miller
bkhpar/iNat1243695.ogg,2,JeffreyGammon
bkhpar/iNat366692.ogg,1,gallaudet
bkhpar/iNat148306.ogg,1,chloe ⋆˚꩜｡
bkhpar/iNat145587.ogg,4,Chloe Brisco
bkhpar/iNat1273960.ogg,1,Laurel Ladwig
bkhpar/iNat858202.ogg,4,aleconinaturalist
bkhpar/iNat816207.ogg,2,Eldritch
bkhpar/iNat1624035.ogg,4,piotrkz
bkhpar/iNat1269542.ogg,0,Owen West
bkhpar/XC1045524.ogg,4,David Darrell-Lambert
bkhpar/XC1045523.ogg,4,David Darrell-Lambert
bkhpar/XC1045522.ogg,4,David Darrell-Lambert
bkhpar/iNat432515.ogg,3,Morgan G.
bkhpar/iNat864063.ogg,3,Kathryn Bernstein
bkhpar/iNat864064.ogg,3,Kathryn Bernstein
bkhpar/iNat1488609.ogg,3,Moses J. Michelsohn
bkhpar/iNat1596673.ogg,2,Roberto Daniel Avila
bkhpar/iNat426612.ogg,0,riddick and gray
bkhpar/iNat1029503.ogg,4,Rosie
bkhpar/iNat800648.ogg,2,sycamoretree
bkhpar/iNat1192776.ogg,1,Malik Vest-Walton
bkhpar/iNat1605845.ogg,1,Boaz Benaiah Solorio
bkhpar/iNat501879.ogg,1,Alicia Di Rado
bkhpar/iNat891670.ogg,3,Thomas Everest
bkhpar/iNat1671062.ogg,1,Boaz Benaiah Solorio
bkhpar/iNat1670272.ogg,1,Boaz Benaiah Solorio
bkhpar/iNat504202.ogg,0,Keith P
bkhpar/iNat252985.ogg,2,Andy Kleinhesselink
bkhpar/iNat1636882.ogg,3,K Blaiwes
bkhpar/iNat894950.ogg,2,Tom Benson
bkhpar/iNat141930.ogg,0,Andrea Kreuzhage
bkhpar/iNat553995.ogg,1,LSchare (she/her)
bkhpar/iNat291537.ogg,4,madiblaney
bkhpar/iNat1487563.ogg,3,Moses J. Michelsohn
bkhpar/XC195967.ogg,3,Ryan P. O&#039;Donnell
bkhpar/iNat723717.ogg,4,Unknown
blchaw1/XC973161.ogg,2,Luciano Buck
blchaw1/XC469584.ogg,3,Rosendo Manuel Fraga
blchaw1/XC570212.ogg,3,Rosendo Manuel Fraga
blchaw1/XC364395.ogg,3,Bobby Wilcox
blchaw1/iNat728231.ogg,4,Gonzalo Diaz
blchaw1/XC696016.ogg,1,Luiz C.  Silva
blchaw1/XC655052.ogg,1,Luiz C.  Silva
blchaw1/XC989786.ogg,3,Fabrício Grigolin
blchaw1/XC989784.ogg,3,Fabrício Grigolin
blchaw1/XC513632.ogg,0,Arthur Gomes
blchaw1/XC704161.ogg,0,Fernando Igor de Godoy
blchaw1/XC704162.ogg,0,Fernando Igor de Godoy
blchaw1/XC663642.ogg,4,Jacob Wijpkema
blchaw1/XC70096.ogg,1,Daniel Lane
blchaw1/XC70095.ogg,1,Daniel Lane
blchaw1/XC260345.ogg,0,Mitch Lysinger
blchaw1/XC84953.ogg,1,Jeremy Minns
blchaw1/XC901837.ogg,3,Bobby Wilcox
blchaw1/iNat329195.ogg,0,Kozue Kawakami
blchaw1/XC384124.ogg,3,Bobby Wilcox
blchaw1/XC128560.ogg,3,Eric DeFonso
blchaw1/XC123605.ogg,3,Eric DeFonso
blchaw1/XC657807.ogg,3,Dante Buzzetti
blchaw1/XC116247.ogg,2,Andrew Spencer
blchaw1/XC115712.ogg,2,Andrew Spencer
blchaw1/XC602665.ogg,3,GABRIEL LEITE
blchaw1/XC511772.ogg,0,Fernando del Valle
blchaw1/iNat1638911.ogg,4,Nicki B
blchaw1/XC934324.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blchaw1/XC550357.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blchaw1/XC414807.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blchaw1/XC414804.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blchaw1/XC506367.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blchaw1/XC655671.ogg,4,Jacob Wijpkema
blchaw1/XC63196.ogg,1,Joseph Tobias and Nathalie Seddon
blchaw1/XC1015629.ogg,4,Jacob Wijpkema
blchaw1/XC1015627.ogg,4,Jacob Wijpkema
blchaw1/XC643361.ogg,3,Dante Buzzetti
blchaw1/iNat629789.ogg,2,Becky Brenner
blchaw1/iNat51318.ogg,2,Becky Brenner
blchaw1/XC296582.ogg,4,Ross Gallardy
blchaw1/XC84954.ogg,1,Jeremy Minns
blchaw1/XC592751.ogg,4,Jerome Fischer
blchaw1/XC592750.ogg,4,Jerome Fischer
blchaw1/XC353395.ogg,4,Andres Angulo
blchaw1/XC84952.ogg,1,Jeremy Minns
blchaw1/XC119228.ogg,3,GABRIEL LEITE
blchaw1/XC264371.ogg,4,Paul Coopmans
blchaw1/XC455714.ogg,3,GABRIEL LEITE
blchaw1/XC450836.ogg,0,Victor Vanegas
blchaw1/XC656902.ogg,4,Brice de la Croix
blchaw1/XC656900.ogg,4,Brice de la Croix
blchaw1/XC407298.ogg,4,Brice de la Croix
blchaw1/XC148061.ogg,3,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt)
blchaw1/XC9016.ogg,3,Allen T. Chartier
blchaw1/XC176575.ogg,4,Thore Noernberg
blchaw1/XC640704.ogg,3,Dallas Levey
blchaw1/XC257363.ogg,4,John V. Moore
blheag1/XC141220.ogg,1,João Gava
blheag1/XC190828.ogg,3,João Gava Just
blheag1/iNat1110169.ogg,2,Guilherme Thielen
blheag1/XC950830.ogg,0,Miguel Angelo Biz
blheag1/XC488910.ogg,0,Miguel Angelo Biz
blheag1/iNat1219483.ogg,1,Jonathan Lorencetti Ehlert
blheag1/XC129096.ogg,1,Douglas Meyer
blheag1/XC294668.ogg,1,Douglas Meyer
blheag1/iNat1218451.ogg,4,Marcelo Schmidt Roberti
blheag1/iNat1581531.ogg,2,Simón Pla García
blheag1/XC366355.ogg,2,André J. Pieri
blheag1/iNat1538446.ogg,2,chrisfarias
blheag1/XC5512.ogg,1,Bob Planqué
blheag1/XC912402.ogg,1,rudy gelis
blheag1/XC912401.ogg,1,rudy gelis
blheag1/XC435525.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
blheag1/XC913065.ogg,0,Carlos Henrique Luz Nunes de Almeida
blheag1/iNat631174.ogg,2,cliobr
blheag1/XC581964.ogg,4,Marcos Melo
blheag1/iNat1600436.ogg,0,Luciano Bernardes
blheag1/XC373733.ogg,1,WillianMenq
blheag1/iNat592058.ogg,4,Rodrigo Paiva Lázaro
blheag1/iNat587276.ogg,4,Rodrigo Paiva Lázaro
blheag1/iNat792191.ogg,4,Rodrigo Paiva Lázaro
blheag1/iNat709684.ogg,1,Cajá-manga
blheag1/iNat524610.ogg,4,Rodrigo Paiva Lázaro
blheag1/iNat511757.ogg,4,Rodrigo Paiva Lázaro
blheag1/XC182112.ogg,1,Rodrigo Dela Rosa
blheag1/XC85418.ogg,1,Jeremy Minns
blheag1/XC117114.ogg,1,Tomaz Nascimento de Melo
blheag1/XC1064313.ogg,0,Henry Miller Alexandre
blheag1/XC1058359.ogg,0,Henry Miller Alexandre
blheag1/XC1054553.ogg,0,Henry Miller Alexandre
blheag1/XC1053933.ogg,0,Henry Miller Alexandre
blheag1/XC1054496.ogg,0,Henry Miller Alexandre
blheag1/XC1054497.ogg,0,Henry Miller Alexandre
blheag1/XC1053928.ogg,0,Henry Miller Alexandre
blheag1/XC1053927.ogg,0,Henry Miller Alexandre
blheag1/XC569000.ogg,4,Henry Miller Alexandre 
blheag1/iNat773303.ogg,3,Tiago Lubiana
blheag1/iNat789491.ogg,3,Tiago Lubiana
blheag1/XC981404.ogg,3,Dante Buzzetti
blheag1/XC746764.ogg,3,Dante Buzzetti
blheag1/iNat532141.ogg,4,Ben Costamagna
blheag1/XC890976.ogg,3,Dante Buzzetti
blheag1/XC890975.ogg,3,Dante Buzzetti
blheag1/XC237603.ogg,4,William Zaca
